Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Age_Scaled,MonthlyIncome_Scaled,TotalWorkingYears_Scaled,YearsAtCompany_Scaled,AgeGroup,TenureRatio,IncomeCategory
40,0,300,26,3,3,1,74,3,2,1,8396,22217,1,0,14,3,2,1,8,3,2,7,7,7,5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.33684855220010396,0.46741073138945793,-0.42164245835933756,-0.0013328996684553085,Middle-Aged,0.7777777777777778,High
26,0,921,1,1,1,0,66,2,1,3,2007,25265,1,0,13,3,3,2,5,5,3,5,3,1,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-1.1961773664814839,-1.0006956440618013,-0.8073390444129942,-0.32789331844000197,Young,0.8333333333333334,Low
46,0,430,1,4,4,1,40,3,5,4,16581,21445,9,0,17,3,4,2,23,0,3,2,2,2,2,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.9938596602064987,2.3482137808601977,1.5068404719089457,-0.8177339465973219,Senior,0.08333333333333333,High
54,0,1082,2,4,3,0,41,2,3,3,10686,8392,6,0,11,3,2,1,13,4,3,9,4,7,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.869874470881692,0.9936219694209784,0.2211851850634235,0.32522751910309133,Senior,0.6428571428571429,High
56,0,1240,9,3,1,0,63,3,1,3,2942,12154,2,0,19,3,2,1,18,4,3,5,4,0,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,2.08887817355049,-0.7858452040794994,0.8640128284861845,-0.32789331844000197,Senior,0.2631578947368421,Low
36,0,796,12,5,4,0,51,2,3,4,8858,15669,0,0,11,3,2,0,15,2,2,14,8,7,8,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,-0.10115885313749257,0.573572125263066,0.4783162424325279,1.141628566031958,Middle-Aged,0.875,High
55,0,444,2,1,3,1,40,2,4,1,16581,17323,7,0,15,3,2,0,31,3,4,9,7,6,2,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.979376322216091,2.3482137808601977,2.535364701385363,0.32522751910309133,Senior,0.28125,High
43,0,415,25,3,3,1,79,2,3,4,10798,5268,5,0,13,3,3,1,18,5,3,1,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.6653541062033014,1.0193580649054894,0.8640128284861845,-0.9810141559830953,Middle-Aged,0.05263157894736842,High
20,1,769,9,3,4,0,54,3,1,4,2323,17205,1,1,14,3,2,0,2,3,3,2,2,0,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,-1.8531884744878788,-0.9280830889447882,-1.193035630466651,-0.8177339465973219,Young,0.6666666666666666,Low
21,1,1334,10,3,3,0,36,2,1,1,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.7436866231534796,-1.1364995050559623,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
46,0,1003,8,4,4,0,74,2,2,1,4615,21029,8,1,23,4,1,3,19,2,3,16,13,1,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9938596602064987,-0.40141227777961574,0.9925783571707368,1.4681889848035046,Senior,0.8,Medium
51,1,1323,4,4,1,1,34,3,1,3,2461,10332,9,1,12,3,3,3,18,2,4,10,0,2,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1.5413689168784945,-0.8963725427228013,0.8640128284861845,0.48850772848886465,Senior,0.5263157894736842,Low
28,1,1366,24,2,2,1,72,2,3,1,8722,12355,1,0,12,3,1,0,10,2,2,10,7,1,9,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.9771736638126857,0.5423211521747311,-0.16451140099023315,0.48850772848886465,Young,0.9090909090909091,High
26,0,192,1,2,1,1,59,2,1,1,3955,11141,1,0,16,3,1,2,6,2,3,5,3,1,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,-1.1961773664814839,-0.55307141188477,-0.678773515728442,-0.32789331844000197,Young,0.7142857142857143,Medium
30,0,1176,20,3,3,1,85,3,2,1,9957,9096,0,0,15,3,3,1,7,1,2,6,2,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,-0.7581699611438873,0.8261075622048306,-0.5502079870438897,-0.16461310905422863,Young,0.75,High
41,0,509,7,2,2,0,43,4,1,3,3376,18863,1,0,13,3,3,0,10,3,3,10,6,0,8,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.4463504035345031,-0.6861178340770191,-0.16451140099023315,0.48850772848886465,Middle-Aged,0.9090909090909091,Low
38,0,330,17,1,3,0,65,2,3,3,8823,24608,0,0,18,3,1,1,20,4,2,19,9,1,9,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.11784484953130571,0.5655295954241563,1.121143885855289,1.9580296129608246,Middle-Aged,0.9047619047619048,High
40,0,1492,20,4,1,1,61,3,3,4,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.33684855220010396,0.9099796590963175,0.34975071374797573,0.651787937874638,Middle-Aged,0.7333333333333333,High
27,0,1277,8,5,1,1,87,1,1,3,4621,5869,1,0,19,3,4,3,3,4,3,3,2,1,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-1.0866755151470848,-0.4000335583786598,-1.0644701017820986,-0.6544537372115486,Young,0.75,Medium
55,0,1091,2,1,4,1,65,3,3,2,10976,15813,3,0,18,3,2,1,23,4,3,3,2,1,2,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.979376322216091,1.060260073800516,1.5068404719089457,-0.6544537372115486,Senior,0.125,High
28,0,857,10,3,3,0,59,3,2,3,3660,7909,3,0,13,3,4,0,10,4,4,8,7,1,7,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,-0.9771736638126857,-0.6208584490984376,-0.16451140099023315,0.16194730971731802,Young,0.7272727272727273,Medium
44,1,1376,1,2,2,1,91,2,3,1,10482,2326,9,0,14,3,4,1,24,1,3,20,6,3,6,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.7748559575377005,0.946745509788476,1.6354060005934978,2.1213098223465976,Middle-Aged,0.8,High
33,0,654,5,3,4,1,34,2,3,4,7119,21214,4,0,15,3,3,1,9,2,3,3,2,1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.42966440714069,0.17397328555266683,-0.2930769296747854,-0.6544537372115486,Middle-Aged,0.3,High
35,1,1204,4,3,4,1,86,3,3,1,9582,10333,0,1,22,4,1,0,9,2,3,8,7,4,7,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,-0.2106607044718917,0.7399375996450838,-0.2930769296747854,0.16194730971731802,Middle-Aged,0.8,High
33,1,827,29,4,1,0,54,2,2,3,4508,3129,1,0,22,4,2,0,14,4,3,13,7,3,8,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,-0.42966440714069,-0.4259994404299968,0.34975071374797573,0.9783483566461847,Middle-Aged,0.8666666666666667,Medium
28,0,895,15,2,1,1,50,3,1,3,2207,22482,1,0,16,3,4,1,4,5,2,4,2,2,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.9771736638126857,-0.9547383306966032,-0.9359045730975464,-0.4911735278257753,Young,0.8,Low
34,0,618,3,1,1,1,45,3,2,4,7756,22266,0,0,17,3,3,0,7,1,2,6,2,0,4,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.3201625558062908,0.3203473286208234,-0.5502079870438897,-0.16461310905422863,Middle-Aged,0.75,High
37,0,309,10,4,4,0,88,2,2,4,6694,24223,2,1,14,3,3,3,8,5,3,1,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.008342998196906572,0.07631399465162048,-0.42164245835933756,-0.9810141559830953,Middle-Aged,0.1111111111111111,High
25,1,1219,4,1,4,1,32,3,1,4,3691,4605,1,1,15,3,2,1,7,3,4,7,7,5,6,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,-1.3056792178158831,-0.6137350655268319,-0.5502079870438897,-0.0013328996684553085,Young,0.875,Medium
26,1,1330,21,3,1,1,37,3,1,3,2377,19373,1,0,20,4,3,1,1,0,2,1,1,0,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-1.1961773664814839,-0.9156746143361846,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
33,1,1017,25,3,1,1,55,2,1,2,2313,2993,4,1,20,4,2,0,5,0,3,2,2,2,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,-0.42966440714069,-0.930380954613048,-0.8073390444129942,-0.8177339465973219,Middle-Aged,0.3333333333333333,Low
42,0,469,2,2,4,1,35,3,4,1,16581,14399,0,0,17,3,4,1,23,3,3,22,6,13,7,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.5558522548689022,2.3482137808601977,1.5068404719089457,2.4478702411181446,Middle-Aged,0.9166666666666666,High
28,1,1009,1,3,1,1,45,2,1,2,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.9771736638126857,-0.8653513562012924,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
50,1,959,1,4,4,1,81,3,2,3,4728,17251,3,1,14,3,4,0,5,4,3,0,0,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1.4318670655440953,-0.3754463957282787,-0.8073390444129942,-1.1442943653688686,Senior,0.0,Medium
33,0,970,7,3,4,0,30,3,2,2,4302,13401,0,0,17,3,3,1,4,3,3,3,2,0,2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.42966440714069,-0.47333547319615105,-0.9359045730975464,-0.6544537372115486,Middle-Aged,0.6,Medium
34,0,697,3,4,3,1,40,2,1,4,2979,22478,3,0,17,3,4,3,6,2,3,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.3201625558062908,-0.7773431011069377,-0.678773515728442,-1.1442943653688686,Middle-Aged,0.0,Low
48,0,1262,1,4,1,1,35,4,4,4,16581,16154,2,0,22,4,3,0,27,3,2,5,4,2,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.2128633628752972,2.3482137808601977,2.0211025866471544,-0.32789331844000197,Senior,0.17857142857142858,High
45,0,1050,9,4,2,0,65,2,2,3,5593,17970,1,0,13,3,4,1,15,2,3,15,10,4,12,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.8843578088720997,-0.1766810154237961,0.4783162424325279,1.3049087754177313,Middle-Aged,0.9375,Medium
52,0,994,7,4,2,1,87,3,3,2,10445,15322,7,0,19,3,4,0,18,4,3,8,6,4,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.6508707682128936,0.9382434068159144,0.8640128284861845,0.16194730971731802,Senior,0.42105263157894735,High
38,0,770,10,4,3,1,73,2,3,3,8740,5569,0,1,14,3,2,2,9,2,3,8,7,2,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.11784484953130571,0.546457310377599,-0.2930769296747854,0.16194730971731802,Middle-Aged,0.8,High
29,0,1107,28,4,3,0,93,3,1,4,2514,26968,4,0,22,4,1,1,11,1,3,7,5,1,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.8676718124782865,-0.8841938546810237,-0.03594587230568093,-0.0013328996684553085,Young,0.5833333333333334,Low
28,0,950,3,3,4,0,93,3,3,2,7655,8039,0,0,17,3,2,3,10,3,2,9,7,1,7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.9771736638126857,0.29713888537139826,-0.16451140099023315,0.32522751910309133,Young,0.8181818181818182,High
46,0,406,3,1,1,1,52,3,4,3,16581,15596,3,0,12,3,4,1,23,3,3,12,9,4,9,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.9938596602064987,2.3482137808601977,1.5068404719089457,0.8150681472604113,Senior,0.5,High
38,0,130,2,2,4,1,32,3,3,2,7351,20619,7,0,16,3,3,0,10,2,3,1,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.11784484953130571,0.22728376905629685,-0.16451140099023315,-0.9810141559830953,Middle-Aged,0.09090909090909091,High
43,0,1082,27,3,3,0,83,3,3,1,10820,11535,8,0,11,3,3,1,18,1,3,8,7,0,1,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.6653541062033014,1.0244133693756612,0.8640128284861845,0.16194730971731802,Middle-Aged,0.42105263157894735,High
39,1,203,2,3,1,1,84,3,4,4,12169,13547,7,0,11,3,4,3,21,4,3,18,7,11,5,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22734670086570485,1.3343954480239237,1.2497094145398413,1.794749403575051,Middle-Aged,0.8181818181818182,High
40,0,1308,14,3,3,1,44,2,5,3,16581,17544,1,0,14,3,1,0,21,2,4,20,7,4,9,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.33684855220010396,2.3482137808601977,1.2497094145398413,2.1213098223465976,Middle-Aged,0.9090909090909091,High
21,0,984,1,1,4,0,70,2,1,2,2070,25326,1,1,11,3,3,0,2,6,4,2,2,2,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-1.7436866231534796,-0.986219090351764,-1.193035630466651,-0.8177339465973219,Young,0.6666666666666666,Low
39,0,439,9,3,3,1,70,3,2,2,6782,8770,9,0,15,3,3,0,9,2,2,5,4,0,3,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.22734670086570485,0.09653521253230773,-0.2930769296747854,-0.32789331844000197,Middle-Aged,0.5,High
36,0,217,18,4,1,1,78,3,2,4,7779,23238,2,0,20,4,1,0,18,0,3,11,9,0,9,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.10115885313749257,0.3256324196578212,0.8640128284861845,0.651787937874638,Middle-Aged,0.5789473684210527,High
31,0,793,20,3,3,1,67,4,1,4,2791,21981,0,0,12,3,1,1,3,4,3,2,2,2,2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,-0.6486681098094882,-0.8205429756702242,-1.0644701017820986,-0.8177339465973219,Middle-Aged,0.5,Low
28,0,1451,2,1,1,1,67,2,1,2,3201,19911,0,0,17,3,1,0,6,2,1,5,3,0,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.9771736638126857,-0.7263304832715677,-0.678773515728442,-0.32789331844000197,Young,0.7142857142857143,Low
35,0,1182,11,2,4,1,54,3,2,4,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.2106607044718917,-0.3202976196900408,-0.8073390444129942,-0.32789331844000197,Middle-Aged,0.8333333333333334,Medium
49,0,174,8,4,4,1,56,2,4,2,13120,11879,6,0,17,3,2,1,22,3,3,9,8,2,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1.3223652142096962,1.5529224730754416,1.3782749432243935,0.32522751910309133,Senior,0.391304347826087,High
34,0,1003,2,2,4,1,95,3,2,3,4033,15834,2,0,11,3,4,0,5,3,2,3,2,0,2,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.3201625558062908,-0.5351480596723428,-0.8073390444129942,-0.6544537372115486,Middle-Aged,0.5,Medium
29,0,490,10,3,4,0,61,3,1,2,3291,17940,0,0,14,3,4,2,8,2,2,7,5,1,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.8676718124782865,-0.7056496922572284,-0.42164245835933756,-0.0013328996684553085,Young,0.7777777777777778,Low
42,0,188,29,3,2,1,56,1,2,4,4272,9558,4,0,19,3,1,0,16,3,3,1,0,0,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0.5558522548689022,-0.4802290702009308,0.6068817711170802,-0.9810141559830953,Middle-Aged,0.058823529411764705,Medium
29,0,718,8,1,2,1,79,2,2,4,5056,17689,1,1,15,3,3,1,10,2,2,10,7,1,2,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-0.8676718124782865,-0.3000764018093535,-0.16451140099023315,0.48850772848886465,Young,0.9090909090909091,Medium
38,0,433,1,3,3,1,37,4,1,3,2844,6004,1,0,13,3,4,1,7,2,4,7,6,5,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.11784484953130571,-0.8083642876284466,-0.5502079870438897,-0.0013328996684553085,Middle-Aged,0.875,Low
28,0,773,6,3,3,1,39,2,1,3,2703,22088,1,1,14,3,4,1,3,2,3,3,1,0,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.9771736638126857,-0.8407641935509114,-1.0644701017820986,-0.6544537372115486,Young,0.75,Low
18,1,247,8,1,3,1,80,3,1,3,1904,13556,1,0,12,3,4,0,0,0,3,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,-2.072192177156677,-1.0243636604448785,-1.4501666878357553,-1.1442943653688686,Young,0.0,Low
33,1,603,9,4,1,0,77,3,2,1,8224,18385,0,1,17,3,1,0,6,3,3,5,2,0,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.42966440714069,0.4278874418953874,-0.678773515728442,-0.32789331844000197,Middle-Aged,0.7142857142857143,High
41,0,167,12,4,2,1,46,3,1,4,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.4463504035345031,-0.366714506188891,-0.678773515728442,-0.9810141559830953,Middle-Aged,0.14285714285714285,Medium
31,1,874,15,3,3,1,72,3,1,3,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,-0.6486681098094882,-0.8621343442657285,-1.193035630466651,-0.8177339465973219,Middle-Aged,0.6666666666666666,Low
37,0,367,25,2,3,0,52,2,2,4,5731,17171,7,0,13,3,3,2,9,2,3,6,2,1,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.008342998196906572,-0.14497046920180928,-0.2930769296747854,-0.16461310905422863,Middle-Aged,0.6,Medium
27,0,199,6,3,4,1,55,2,1,3,2539,7950,1,0,13,3,3,1,4,0,3,4,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-1.0866755151470848,-0.878449190510374,-0.9359045730975464,-0.4911735278257753,Young,0.8,Low
34,0,1400,9,1,2,0,70,3,2,3,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.3201625558062908,-0.14887684083785113,-0.678773515728442,-0.16461310905422863,Middle-Aged,0.8571428571428571,Medium
35,0,528,8,4,3,1,100,3,1,3,4323,7108,1,0,17,3,2,0,6,2,1,5,4,1,4,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,-0.2106607044718917,-0.46850995529280526,-0.678773515728442,-0.32789331844000197,Middle-Aged,0.7142857142857143,Medium
